time,GHI,BHI,DHI,GTI,BTI,DTI,alpha
2007-01-13 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-65.53464805677541
2007-01-13 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-62.05612237828882
2007-01-13 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-54.533076255993336
2007-01-13 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-45.07582266812719
2007-01-13 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-34.85017882783423
2007-01-13 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-24.45208216806705
2007-01-13 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-14.257137811278994
2007-01-13 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-4.5818981213867715
2007-01-13 08:30:00,22.22222222222222,1.1801354363984338,21.042086785823788,27.46211718474386,7.1317674862226275,19.810448461007848,4.237954076094823
2007-01-13 09:30:00,72.22222222222223,4.5023823579536355,67.7198398642686,77.77568079924379,13.947043498315248,62.13895827901004,11.805756475320337
2007-01-13 10:30:00,233.33333333333303,104.2941978778077,129.03913545552533,438.5909125634603,266.54627519925833,166.58567437031147,17.655678110281514
2007-01-13 11:30:00,352.77777777777777,250.57429115357434,102.20348662420342,766.7750862069433,593.9157882443202,164.6058658170982,21.301606935636173
2007-01-13 12:30:00,375.0,273.49129935939237,101.50870064060763,809.8394188446489,636.6546269693553,164.41145849225535,22.361607268351847
2007-01-13 13:30:00,341.6666666666667,240.46564655358475,101.20102011308194,747.2844252090753,576.0988451791803,163.19209850312672,20.710478668842214
2007-01-13 14:30:00,261.1111111111108,167.09141481460674,94.01969629650407,596.7766355888402,439.3070112050533,151.3607848430047,16.540289945221488
2007-01-13 15:30:00,113.8888888888886,31.508650965956946,82.38023792293166,206.1655288391868,105.34972481393785,98.15131018299287,10.269637707367622
2007-01-13 16:30:00,8.333333333333306,0.2943024755030965,8.039030857830209,10.472975661914981,2.8279912005278605,7.450021497319603,2.3882864433997923
2007-01-13 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-6.65144465068127
2007-01-13 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-16.468434760137427
2007-01-13 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-26.735799526426604
2007-01-13 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-37.1324732143582
2007-01-13 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-47.25278510199618
2007-01-13 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-56.41407239751169
2007-01-13 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-63.257578279978134
2007-01-14 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-65.37837855674323
2007-01-14 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-61.947061304470935
2007-01-14 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-54.461929674708955
2007-01-14 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-45.02494733482669
2007-01-14 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-34.80700487701728
2007-01-14 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-24.408320232707254
2007-01-14 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-14.20673703239973
2007-01-14 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-4.519846090046613
2007-01-14 08:30:00,27.77777777777778,1.8108509660879086,25.96692681168987,36.549319026563666,10.734284461735035,25.165158017936907,4.316136946329337
2007-01-14 09:30:00,61.111111111111114,3.1977971782989627,57.91331393281215,63.787964515375855,9.825132892922161,52.53310321929189,11.903932796785696
2007-01-14 10:30:00,233.33333333333303,102.78397250275165,130.54936083058138,433.5237191142289,261.1155081478444,166.94924797249396,17.776375349089975
2007-01-14 11:30:00,336.1111111111111,216.08017302556863,120.03093808554247,697.4990637003734,509.44133826392664,180.1942192190568,21.444806019399365
2007-01-14 12:30:00,361.1111111111111,243.15838846712091,117.95272264399016,751.7034460328483,563.0241378206836,180.23091310257234,22.523858091433127
2007-01-14 13:30:00,333.3333333333333,221.1162778495261,112.21705548380719,707.3972088071824,526.5390501955179,173.05964004896384,20.885563151665323
2007-01-14 14:30:00,247.22222222222223,139.54939321260426,107.67282900961797,528.7337740525013,363.9667264396451,158.98314634551977,16.721423482895858
2007-01-14 15:30:00,113.8888888888886,29.88596625185332,84.00292263703528,199.08485703455077,98.54350564940736,97.87685754288732,10.45153484007129
2007-01-14 16:30:00,11.11111111111111,0.48669437250157976,10.624416738609531,14.67705137271663,4.372332151352615,10.044768602607325,2.5678884642855024
2007-01-14 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-6.4752596795785
2007-01-14 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-16.29538954720826
2007-01-14 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-26.564593242450883
2007-01-14 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-36.960939318672274
2007-01-14 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-47.07806166511534
2007-01-14 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-56.23390760237717
2007-01-14 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-63.07697227254232
2007-01-15 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-65.21540423856194
2007-01-15 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-61.830808831954926
2007-01-15 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-54.38401644963531
2007-01-15 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-44.96779676868093
2007-01-15 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-34.757859362302995
2007-01-15 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-24.35871131898051
2007-01-15 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-14.150478999269325
2007-01-15 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-4.451830279969457
2007-01-15 08:30:00,16.66666666666664,0.6395265120002662,16.027140154666373,18.724146564651022,3.715052610659505,14.619168025856482,4.400450467599384
2007-01-15 09:30:00,41.66666666666639,1.4740319264735149,40.19263474019287,41.39322514679975,4.490398790426849,35.928011536035314,12.008422323315358
2007-01-15 10:30:00,222.22222222222223,85.91179700648621,136.31042521573602,386.8262828811114,216.89714592889558,164.73012457708202,17.903518403469448
2007-01-15 11:30:00,297.22222222222223,147.7766030063097,149.44561921591253,547.6374138380351,346.49463778039643,194.18909700589714,21.59444538816622
2007-01-15 12:30:00,361.1111111111111,240.09233456994434,121.01877654116676,744.0388646685155,552.8704337293788,182.72003582954434,22.692323981353937
2007-01-15 13:30:00,341.6666666666667,233.62166721936578,108.04499944730091,730.1729538490154,552.8684130739007,169.31105924834637,21.066400995531723
2007-01-15 14:30:00,255.55555555555554,150.78375624178977,104.77179931376575,554.2261159936409,390.0689279540646,158.17832380817237,16.907687247400787
2007-01-15 15:30:00,113.8888888888886,28.281885940620853,85.60700294826775,192.25000190324457,91.95602179883205,97.62948626215645,10.637897881059232
2007-01-15 16:30:00,11.11111111111111,0.4543253399220095,10.656785771189101,14.039198431038407,3.829163731075642,9.950084081206073,2.7513516094245745
2007-01-15 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-6.29569971856229
2007-01-15 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-16.11930594095452
2007-01-15 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-26.390511169027874
2007-01-15 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-36.78648037580159
2007-01-15 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-46.90008130438795
2007-01-15 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-56.04975176229095
2007-01-15 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-62.89111924786951
2007-01-16 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-65.04579054024009
2007-01-16 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-61.70737198382892
2007-01-16 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-54.29930196646151
2007-01-16 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-44.90432493578322
2007-01-16 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-34.702698590166364
2007-01-16 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-24.303219374526677
2007-01-16 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-14.088337569159023
2007-01-16 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,-4.377835594482008
2007-01-16 08:30:00,19.444444444444443,0.8530939182062838,18.59135052623816,22.414235892084395,4.852211490542344,17.107110818717842,4.490898127664067
2007-01-16 09:30:00,47.22222222222222,1.8765311187656053,45.345691103456616,47.42636295661896,5.665952119094157,40.655620707808865,12.11921680468231
2007-01-16 10:30:00,191.66666666666637,48.13638626710534,143.53028039956104,277.7033919415806,120.74540070788069,152.47384306014698,18.037087402081582
2007-01-16 11:30:00,222.22222222222223,50.20253207713469,172.01969014508754,298.0909254289272,117.0446012597958,175.84731179399762,21.750493426683832
2007-01-16 12:30:00,188.88888888888889,16.221453126258695,172.6674357626302,201.2253505004532,37.14280357789279,159.66338640369665,22.86696087546953
2007-01-16 13:30:00,266.6666666666664,107.58255526144822,159.08411140521818,448.8872914642114,252.9793953592174,189.66908125483343,21.252935254817345
2007-01-16 14:30:00,241.66666666666666,124.71462648562807,116.95204018103858,488.104907926113,319.95922241826446,162.4917595498905,17.099012803299473
2007-01-16 15:30:00,113.8888888888886,26.69808458882943,87.19080430005917,185.66710487830227,85.59016433584394,97.41244670020227,10.828650337582758
